student_id,prolog_score,haskell_score,TotalScore,BinaryScore,avDiffratioAlll,avDiffratioCompleted,avdiffDeadline.1,nmbrDecemberSubs,nmbrCompleteDecemberSubs,nmbrJanuarySubs,nmbrCompleteJanuarySubs,nmbrSuccessTestsJanuary,nbCompleteOnTimeSubs.1,nmbMorningSubsOnTIme,nmbDaySubsOnTIme,nmbNightSubsOnTIme,nmbrAlmostCheat.1,nmbrCheat.1,nmbrCheatOnTime.1,nmbMorningubsOnTImeCompleted,nmbDaySubsOnTImeCompleted,nmbNightSubsOnTImeCompleted,nmbMorningubsOnTImeCompleted.1,nmbDaySubsOnTImeCompleted.1,nmbNightSubsOnTImeCompleted.1,nbMorningCompleteSubs,nDayCompleteSubs,nbNightCompleteSubs,nbMorningSubs,nmbDaySubs,nmbNightSubs,nmbrOctoberSubs,nmbrCompleteOctoberSubs,avNmbrShort_05,avNmbrQuiteShort_075,avNmbrQuiteLong_15,avNmbrLong_2,avNmbrAroundSol_0.25,avStyleLengthCompltedSubsJanuary,avStyleLengthCompltedSubsOctober,avStyleLength,Avsubtime,nmbrCompleteSubs
ac13beb3258ac5a11bcb017cf1caf760,0.8,6.5,7.3,0,0.91,1.09,0.72,378,52,100,26,432,23,0,528,0,226,30,5,0,23,0,0,23,0,15,114,0,54,1042,12,255,33,0.42,0.24,0,0.05,0.27,162.46,27.64,412.03,2.02E+11,33
8d85b6803e45303bcf821dea90b3a031,4,3.3,7.3,0,0.74,0.92,0.71,0,0,456,74,2983,0,0,0,0,99,2,0,0,0,0,0,0,0,6,71,16,34,379,124,81,19,0.31,0.48,0.02,0.06,0.12,451.19,0,359.01,2.02E+11,19
fc9f170708207afb85b2f6db6a026915,3.75,3.5,7.25,0,1.49,2.23,1.16,0,0,617,192,4529,0,0,0,0,86,3,0,0,0,0,0,0,0,57,179,1,176,562,7,35,17,0.14,0.17,0,0.09,0.57,519.83,66.59,450.6,2.02E+11,17
b7978f4543f443b87bab5e9c4014f12e,6.2,1,7.2,0,1.01,1.27,0.86,327,52,239,68,1310,4,0,144,0,128,6,1,0,4,0,0,4,0,52,83,0,258,506,0,42,7,0.1,0.4,0.02,0.02,0.45,198.88,17.71,155.91,2.02E+11,7
0976e15a609c00ab7d796dc9b820b12b,1.5,5.7,7.2,0,0.71,0.94,0.79,57,7,127,19,601,11,0,75,0,34,3,1,0,11,0,0,11,0,9,40,0,66,266,0,106,12,0.35,0.19,0,0.08,0.32,132.84,60.33,171.27,2.02E+11,12
3e444b06a03fe2185f142f6f3060637b,1.7,5.5,7.2,0,0.83,1.01,0.78,2,2,0,0,0,16,0,203,0,32,1,0,0,16,0,0,16,0,0,29,0,0,292,0,68,13,0.31,0.32,0.07,0.01,0.25,0,17.54,218.07,2.02E+11,13
5ac6cd65b211fea4a0d8bd2d09e544e6,2.9,4.1,7,0,0.92,1.4,1.29,155,13,139,20,821,0,0,0,0,41,2,0,0,0,0,0,0,0,0,26,20,0,187,157,50,13,0.18,0.04,0.12,0.22,0.4,230.6,45.54,139.57,2.02E+11,13
cfbbd70d324c775904b25d1304417bdc,3.5,3.4,6.9,0,3.07,2.26,1.08,4,4,123,67,1010,0,0,1,0,72,20,0,0,0,0,0,0,0,36,39,0,77,58,0,7,4,0,0,0,0,1,303.64,0,301.81,2.02E+11,4
21b2d856eb8ef508a420db8c8527e978,1.75,5.1,6.85,0,0.69,0.8,0.58,0,0,134,4,442,0,0,0,0,18,2,0,0,0,0,0,0,0,1,9,1,6,157,11,40,7,0.58,0.1,0,0,0.32,274,26.86,116.73,2.02E+11,7
9c6fea3bf6b0dcad3014d84dd1494834,2,4.8,6.8,0,0.66,1.09,0.65,318,29,313,13,764,0,0,13,0,102,7,0,0,0,0,0,0,0,23,38,2,235,541,23,45,9,0.56,0.16,0.04,0.02,0.11,1977.23,248.44,650.16,2.02E+11,9
bb33d46997db3c72f076c7017f82d29a,3.5,3.3,6.8,0,0.74,1.32,0.62,262,33,429,19,1436,0,0,0,0,118,26,0,0,0,0,0,0,0,30,67,0,376,601,1,20,4,0.65,0.05,0,0.05,0.25,110.74,0,281.81,2.02E+11,4
d7ad87fd4b02effba441165bb603cbd2,2.65,4.1,6.75,0,0.82,1.03,0.7,266,29,1,1,1,15,0,184,0,77,1,0,0,15,0,0,15,0,21,44,9,136,337,52,112,21,0.3,0.33,0.03,0.02,0.29,100,27.81,254.97,2.02E+11,21
41afaadaf488b146cc80ee33ccceb074,3.52,3,6.52,0,1.24,1.29,1.44,425,84,28,13,250,33,0,145,0,73,8,2,0,33,0,0,33,0,29,110,10,90,471,11,78,29,0.26,0.26,0.14,0.14,0.13,3558.77,49.93,949.13,2.02E+11,29
a729e8e18316bc56bb818cb25dfb888c,4.2,2.3,6.5,0,1.12,1.16,1.53,92,76,55,36,765,0,0,0,0,55,15,0,0,0,0,0,0,0,63,85,0,84,122,1,35,19,0.11,0.2,0,0.29,0.34,158.11,0,222.16,2.02E+11,19
ff095c82df21830b08192452e24e067d,4,2.5,6.5,0,1.04,2.26,0.53,402,26,235,18,1563,0,0,0,0,154,21,0,0,0,0,0,0,0,4,55,2,45,772,3,42,3,0.48,0.38,0,0,0.14,552.22,0,321.77,2.02E+11,3
54d15b6ebba8b8739d05bf624bfb6e73,1,5.5,6.5,0,0.76,1.1,0.61,46,12,75,8,360,12,0,28,0,20,1,0,0,12,0,0,12,0,0,35,0,15,181,0,60,7,0.47,0.38,0,0.02,0.12,9.5,134.86,216.34,2.02E+11,7
a9e8eb7981749b07b16551da00230b44,4,2.5,6.5,0,0.88,0.86,0.61,0,0,27,13,168,0,0,0,0,14,2,0,0,0,0,0,0,0,0,19,2,0,48,2,13,4,0.31,0.62,0,0,0.08,34.46,19,61.71,2.02E+11,4
dfd8b312f4e3e3dc72c3c802c749781c,2.5,4,6.5,0,0.79,0.98,0.93,52,3,78,9,234,4,0,52,0,26,2,0,0,4,0,0,4,0,4,18,4,43,176,25,38,5,0.11,0.37,0,0.08,0.45,350.67,46.4,202,2.02E+11,5
7bcfe3c7895781b92fa4995ca2bd696a,5,1.5,6.5,0,0.77,0.8,0.98,85,15,123,35,546,0,0,20,0,29,1,0,0,0,0,0,0,0,29,41,1,91,249,1,9,2,0.11,0.56,0,0.11,0.22,113.37,0,105.07,2.02E+11,2
248ac370e2d04212e3d4945afe2f8c30,3.6,2.9,6.5,0,0.97,1.22,1.37,221,57,143,33,931,1,0,119,0,127,33,3,0,1,0,0,1,0,8,101,20,35,370,104,22,9,0.05,0.14,0,0.18,0.64,118.06,17.78,184.25,2.02E+11,9
404ff6faf1b4b1bd551e9f420cc243b8,0.4,6,6.4,0,1.09,1.16,0.74,263,21,63,12,207,34,0,304,0,79,14,3,0,34,0,0,34,0,0,106,20,1,783,91,251,53,0.42,0.27,0.02,0.04,0.22,335.67,69.58,196.1,2.02E+11,53
eca2067efdec1fab50794c4717ee2deb,4.5,1.9,6.4,0,0.71,0.62,0.92,25,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,0,23,8,0,6,1,0,0.17,0,0,0.83,0,0,0,2.02E+11,1
dd1e8bf60c480f72bec47b060b74ebdc,0.8,5.5,6.3,0,1.03,1.38,1.46,153,47,0,0,0,40,0,354,0,95,10,2,0,40,0,0,40,0,8,99,1,29,627,4,162,29,0.27,0.22,0.07,0.11,0.3,0,63.86,581,2.02E+11,29
9196c77374a9fba5b2dfd78bf6363dc8,2,4.2,6.2,0,0.86,0.96,0.74,0,0,65,37,646,3,0,79,0,59,13,0,0,3,0,0,3,0,1,60,0,1,226,0,62,16,0.45,0.26,0,0.08,0.19,251.68,131.5,240.98,2.02E+11,16
cb066df03597ffe862fb917429c5e241,3.1,3,6.1,0,1.12,1.5,0.78,282,49,89,9,636,25,0,303,0,176,37,13,0,25,0,0,25,0,0,137,0,0,709,0,99,15,0.17,0.46,0.02,0.02,0.24,104.44,18.13,237.87,2.02E+11,15
5f7d329529a795f80d538381a3aa9707,2.08,4,6.08,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
ae8521df773cb97772fa55aa2f9039dc,1,5,6,0,0.85,0.93,0.71,181,10,559,51,3018,7,0,188,0,105,9,1,0,7,0,0,7,0,15,65,4,57,822,72,112,15,0.37,0.25,0.01,0.02,0.26,335.53,238.13,310.29,2.02E+11,15
194684c388ac645361b6662e17194266,3,3,6,0,0.98,1.02,0.24,4,4,0,0,0,2,0,5,0,7,0,0,0,2,0,0,2,0,4,11,0,4,26,0,4,2,0.75,0.25,0,0,0,0,0,204.27,2.02E+11,2
4deb96af73fc12dce5ae392ef03d6eef,4,2,6,0,0.86,1.01,0.48,13,6,42,18,143,25,0,92,0,24,2,2,0,25,0,0,25,0,4,41,0,10,129,0,45,14,0.51,0.29,0,0,0.2,0,42.29,96.89,2.02E+11,14
0ffd08b55164fa1426ab8afc6a9cb64e,2,3.8,5.8,0,1.08,1.06,0.7,24,0,141,27,867,5,0,66,0,55,12,5,0,5,0,0,5,0,6,45,7,20,355,28,184,23,0.49,0.29,0.01,0.07,0.14,175.11,8.35,122.62,2.02E+11,23
058f06089e42031d74df557e792c77ca,2,3.8,5.8,0,0.71,0.92,0.31,444,37,605,45,2679,4,0,84,0,191,17,1,0,4,0,0,4,0,16,73,4,250,963,44,14,2,0.93,0.07,0,0,0,148.18,0,235.91,2.02E+11,2
263bb00b9ef59bb5c0c4514f3e2e6296,3.2,2.5,5.7,0,1.95,4.3,0.7,0,0,125,31,619,5,0,49,0,48,8,0,0,5,0,0,5,0,26,29,0,73,207,0,66,13,0.14,0.67,0,0.02,0.12,533.55,20.31,356.51,2.02E+11,13
de53b347c1bf0e9909ef3af81469c28b,3.5,2.2,5.7,0,0.72,0.97,0.36,26,3,189,12,1051,0,0,4,0,33,0,0,0,0,0,0,0,0,0,14,2,6,216,12,19,1,0.84,0.16,0,0,0,339.67,0,368.5,2.02E+11,1
0ad2b4dabf1c2811729aab3921ffeca8,1,4.6,5.6,0,0.97,4.07,0.39,116,3,125,6,513,6,0,202,0,85,9,6,0,6,0,0,6,0,4,13,0,38,333,0,30,2,0.83,0.1,0,0,0.07,222,202,174.12,2.02E+11,2
e174b2827772af10167829fc866ff893,0,5.6,5.6,0,0.72,0.87,0.71,70,14,76,18,326,0,0,0,0,28,1,0,0,0,0,0,0,0,3,52,0,7,252,0,81,15,0.52,0.12,0.04,0.04,0.23,260.44,25.6,160.58,2.02E+11,15
3b7b9bb32ef3e04f217fa98a8c82ff59,2.5,3,5.5,0,0.6,0.84,0.51,0,0,0,0,0,4,0,62,0,4,1,1,0,4,0,0,4,0,0,5,0,1,76,0,61,3,0.44,0.43,0,0,0.13,0,26.67,339.2,2.02E+11,3
5f7d329529a795f80d538381a3aa9707,1.2,4.3,5.5,0,0.84,1.07,0.53,280,13,452,34,2445,3,0,233,0,115,5,3,0,3,0,0,3,0,22,32,0,233,799,0,40,3,0.32,0.55,0,0,0.12,296.82,25.33,273.85,2.02E+11,3
9d3c9cb6f9095b844bfaea37f27a52b0,5.5,0,5.5,0,0.58,0.66,0.58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,19,0,19,5,0.74,0,0,0,0.26,0,34.4,34.4,2.02E+11,5
5f275f99aa4512c12af06c8f33eb11c0,3.5,2,5.5,0,0.99,1.35,0.93,54,4,4,0,12,0,0,38,0,16,3,0,0,0,0,0,0,0,2,14,0,10,119,0,6,1,0,0,0,0,1,0,0,217.5,2.02E+11,1
11a4a87d1b8a8b3936055661c5b11b35,3.4,2,5.4,0,2.18,2.18,3.35,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,2,0,1,1,0,0,0,1,0,0,0,10,2.02E+11,1
adcf87f5d656702b6d1c67972b5ee304,1.2,4.1,5.3,0,0.78,1.44,0.79,41,0,0,0,0,0,0,80,0,24,3,1,0,0,0,0,0,0,0,9,0,0,204,0,124,9,0.36,0.12,0,0.02,0.43,0,17.78,17.78,2.02E+11,9
b252a94dd5c51487dcfde2482770f0a4,0.5,4.8,5.3,0,0.83,0.96,0.46,0,0,225,21,794,6,0,14,0,32,8,0,0,6,0,0,6,0,0,25,3,0,275,40,7,1,0.71,0.29,0,0,0,128.38,0,174.29,2.02E+11,1
ac91fd28a8d12867fad7b95504d7fc1d,4.25,1,5.25,0,1.03,1.18,1.22,0,0,4,1,24,0,0,7,0,1,0,0,0,0,0,0,0,0,0,5,0,0,15,0,4,4,0,0,0,0,0.5,0,45,36,2.02E+11,4
cd637744f199213fb62205f9d4b02076,3.5,1.7,5.2,0,0.73,0.87,0.57,175,20,15,0,32,0,0,0,0,39,6,0,0,0,0,0,0,0,1,31,0,15,268,0,87,10,0.57,0.25,0,0.05,0.13,0,0,91.5,2.02E+11,10
23f4d2b9f105186e6fba9e12da2b2cb5,0.5,4.7,5.2,0,0.92,1.04,1.16,40,20,38,5,493,0,0,0,0,42,4,0,0,0,0,0,0,0,11,15,18,30,61,102,5,3,0.2,0.6,0,0.2,0,131.2,0,277.09,2.02E+11,3
4bd1135791ab4afe4d9f3215ea1705f8,3,2,5,0,2.07,3.78,3.76,3,3,0,0,0,12,0,44,0,18,3,1,0,12,0,0,12,0,2,33,0,3,81,0,20,15,0.6,0,0,0.1,0.3,0,20,245.26,2.02E+11,15
ece61fab59919e76149508f51d8d0fcb,4,1,5,0,0.67,0.73,0.42,68,11,43,3,216,10,0,263,0,65,2,1,0,10,0,0,10,0,4,22,0,77,304,0,111,4,0.57,0.38,0,0,0.05,6.67,19,220.31,2.02E+11,4
861a22c4272a33d4f6e9846897003099,0.5,4.3,4.8,0,1.04,1.98,0.62,2,2,1112,60,4848,0,0,0,0,178,7,0,0,0,0,0,0,0,4,60,7,267,733,164,50,9,0.38,0.48,0.1,0,0.02,221.33,250.22,227.77,2.02E+11,9
251c436e4c3d9b844e6aa2a9a0801cac,1.5,3.3,4.8,0,0.87,1.02,0.99,75,23,188,57,1344,0,0,19,0,105,7,0,0,0,0,0,0,0,8,70,20,11,250,65,54,14,0.3,0.17,0.24,0.06,0.22,221.12,0,189.63,2.02E+11,14
a05278734f18a4b9920a6890703c0df0,2,2.5,4.5,0,0.57,0.71,0.66,0,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,44,0,34,3,0.35,0.32,0,0,0.32,0,61.33,61.33,2.02E+11,3
671067b7ed7a482233b94c0c9a986da8,0.4,4,4.4,0,1,1.11,0.92,332,47,49,17,242,48,0,494,0,151,21,6,0,48,0,0,48,0,3,144,0,64,836,0,197,44,0.38,0.26,0.03,0.07,0.25,1087.06,83.82,500.6,2.02E+11,44
726b7a2d27d7cf498094124df70d2338,0,4.4,4.4,0,0.91,1.24,0.95,262,35,491,113,2711,25,0,306,0,157,26,2,0,25,0,0,25,0,45,173,4,204,1016,45,178,25,0.31,0.25,0,0.09,0.34,102.41,10.56,168.79,2.02E+11,25
21bb687b6250655933cad690986e1b4b,1,3.2,4.2,0,0.93,0.98,0.81,0,0,85,24,643,0,0,0,0,48,7,0,0,0,0,0,0,0,3,35,10,8,112,39,41,18,0.29,0.24,0,0.02,0.24,248.67,196.67,208.58,2.02E+11,18
6b6d7ccb2d17389de91cd8135aaacb5a,2.25,1.9,4.15,0,0.82,1.12,0.73,280,17,789,82,4423,1,0,2,0,243,34,0,0,1,0,0,1,0,26,101,3,315,998,31,100,9,0.33,0.21,0.02,0.03,0.41,503.32,310.67,476.43,2.02E+11,9
f24a9ec03468fa40bd16c3c16028d4e1,0.5,3.5,4,0,1.92,4.91,1.41,131,14,16,2,128,0,0,56,0,32,1,0,0,0,0,0,0,0,2,24,2,13,237,16,7,3,0,0.29,0,0.14,0.43,546,0,238.71,2.02E+11,3
cb066df03597ffe862fb917429c5e241,0.15,3.6,3.75,0,1.12,1.5,0.78,282,49,89,9,636,25,0,303,0,176,37,13,0,25,0,0,25,0,0,137,0,0,709,0,99,15,0.17,0.46,0.02,0.02,0.24,104.44,18.13,237.87,2.02E+11,15
11a4a87d1b8a8b3936055661c5b11b35,2.5,1,3.5,0,2.18,2.18,3.35,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,2,0,0,2,0,1,1,0,0,0,1,0,0,0,10,2.02E+11,1
bb3a475d3448c2fb4921e93a8c13b372,0,3.3,3.3,0,0.83,1.18,1.21,81,21,230,36,1195,0,0,0,0,44,8,0,0,0,0,0,0,0,3,53,4,10,289,22,10,3,0,0,0.1,0.1,0.8,202.67,0,175.13,2.02E+11,3
63db0a702f95112ee3c1aca1c1597ea2,1,2.1,3.1,0,0.85,1.03,0.88,75,22,349,56,1683,0,0,4,0,106,5,0,0,0,0,0,0,0,0,64,32,0,415,100,91,18,0.42,0.2,0.01,0.14,0.22,333.79,0,266.25,2.02E+11,18
5c46f79ebaa80cfb2fd3ae1d20a47e4c,1,2.1,3.1,0,0.87,1.08,0.56,1,0,46,8,145,11,0,132,0,44,2,0,0,11,0,0,11,0,0,28,0,3,217,0,38,6,0.79,0.08,0.03,0.05,0,1.5,782,255.29,2.02E+11,6
ca6ae3e3002f2daddc942c0609e48f9f,3,0,3,0,0.88,1.17,0.68,0,0,1,0,5,0,0,0,0,7,5,0,0,0,0,0,0,0,0,12,0,9,106,0,92,12,0.6,0.14,0,0.1,0.14,0,0,0,2.02E+11,12
107b344476c2cafa2dde66c257db0b24,0.5,2.4,2.9,0,1.03,1.37,1.65,0,0,209,22,1233,0,0,0,0,43,2,0,0,0,0,0,0,0,0,25,2,0,206,16,13,5,0,0.08,0,0.54,0.38,173.09,153.6,169.48,2.02E+11,5
569e6991c410793b72ce3f44cbf534c1,2.8,0,2.8,0,1.14,2.79,2.98,126,26,50,4,94,3,0,173,0,108,11,4,0,3,0,0,3,0,10,63,1,26,557,4,32,10,0.06,0,0,0.12,0.59,103,0,170.65,2.02E+11,10
d53e56e38ef9333345da6eaeec255bfe,1.2,1.5,2.7,0,0.97,0.84,0.88,0,0,71,7,231,1,0,3,0,22,2,0,0,1,0,0,1,0,0,30,0,0,158,0,6,2,0.17,0,0,0,0.83,122.29,64,352.27,2.02E+11,2
41813e35741903092b6db36f66e9237c,2.5,0,2.5,0,0.85,1.16,0.74,100,21,134,29,1129,22,0,335,0,106,5,2,0,22,0,0,22,0,7,85,2,30,652,17,152,31,0.43,0.32,0.02,0.05,0.17,418.34,48.39,204.81,2.02E+11,31
b364df2e2ec0a593973273e768817c63,1.6,0.5,2.1,0,1.38,2.23,1.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,0,6,2,0,0,0,0.17,0.83,0,0,0,2.02E+11,2
84c202c256a2950fbc52314df6ec4914,2,0,2,0,0.76,1.18,0.8,0,0,0,0,0,6,0,36,0,16,0,0,0,6,0,0,6,0,0,24,0,1,142,0,61,13,0.48,0.02,0.18,0,0.23,0,276,290.17,2.02E+11,13
0ffd08b55164fa1426ab8afc6a9cb64e,1.5,0,1.5,0,1.08,1.06,0.7,24,0,141,27,867,5,0,66,0,55,12,5,0,5,0,0,5,0,6,45,7,20,355,28,184,23,0.49,0.29,0.01,0.07,0.14,175.11,8.35,122.62,2.02E+11,23
c651b390081ca52ab27831e96a0ac4c3,1.5,0,1.5,0,0.78,0.92,0.39,183,9,141,6,541,9,0,303,0,92,9,6,0,9,0,0,9,0,11,18,0,155,577,0,45,2,0.76,0.22,0,0,0.02,265.33,92,163.31,2.02E+11,2
fd9d1e23857a543937a0259d975f9837,1.5,0,1.5,0,1.26,1.25,1.35,30,28,0,0,0,0,0,0,0,42,17,0,0,0,0,0,0,0,0,25,27,0,38,74,59,10,0.14,0.22,0.1,0.1,0.29,0,57.2,193.92,2.02E+11,10
69c88d9c53e2ee89ff0d6e399eb69d6c,1.5,0,1.5,0,0.46,0.75,0.29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,61,0,35,5,0.89,0.06,0,0,0.06,0,152,126.67,2.02E+11,5
8178d6766a506fc5334b6f901b487b7e,0,1.3,1.3,0,0.75,0.87,0.7,86,5,162,24,1216,4,0,118,0,57,4,0,0,4,0,0,4,0,0,43,1,0,460,23,40,5,0.2,0.48,0,0,0.32,749.5,115.2,584.45,2.02E+11,5
53c35fcab4c8fbd4099e5ca91eb10502,0,0.7,0.7,0,0.95,0.94,1.04,72,0,291,53,1974,4,0,79,0,40,8,1,0,4,0,0,4,0,11,55,2,43,342,3,12,5,0.17,0.33,0.08,0.08,0.33,279.4,485.6,277.12,2.02E+11,5
8d5f1f070d7cae438b4fc23cf2f59eac,0.2,0,0.2,0,1.07,2.8,0.9,57,2,0,0,0,5,0,89,0,26,2,0,0,5,0,0,5,0,1,16,0,14,154,7,14,6,0.14,0.43,0,0.07,0.36,0,142,399.76,2.02E+11,6
fecc8f7214a1dd231184d802ef55d394,0,0,0,0,1.02,1.27,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,9,3,0.11,0.22,0,0,0.22,0,516,516,2.02E+11,3
8e3215d0f18771cb3287f2123ffb2cdc,0,0,0,0,1.15,1.49,1.39,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,8,0,0,78,0,26,7,0,0,0.15,0.08,0.69,0,566.29,518,2.02E+11,7
9607418e1057cf12a0c13bac1ecd602c,0,0,0,0,0.86,0.93,1.33,0,0,92,20,505,0,0,9,0,21,4,0,0,0,0,0,0,0,0,8,13,0,58,51,8,1,0.12,0,0.38,0,0.12,280.2,0,266.86,2.02E+11,1
ae8521df773cb97772fa55aa2f9039dc,0,0,0,0,0.85,0.93,0.71,181,10,559,51,3018,7,0,188,0,105,9,1,0,7,0,0,7,0,15,65,4,57,822,72,112,15,0.37,0.25,0.01,0.02,0.26,335.53,238.13,310.29,2.02E+11,15
ef925fb5ca1e1d07ccfb1478ad12f2b5,0,0,0,0,1.56,1.82,1.56,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,5,0,1,51,0,52,6,0.08,0.19,0,0.29,0.42,0,0,0,2.02E+11,6
d87fd4d5c3dd8aae2d586b9c1a033f63,10,10,20,1,3.11,9.09,1.06,133,31,261,33,1430,55,6,317,0,94,3,0,1,54,0,1,54,0,2,126,0,62,692,0,121,16,0.18,0.44,0,0.07,0.29,348,45.25,204.97,2.02E+11,16
a56f73efc6ea02b290bee5650394a874,10,10,20,1,0.89,1.04,0.89,197,18,11,9,8,59,198,302,0,128,3,1,27,32,0,27,32,0,40,87,0,357,523,0,72,37,0.47,0.18,0,0.14,0.1,114.67,5.19,237.35,2.02E+11,37
7487a38fee24fd488b8f28796aa5e748,10,10,20,1,1.18,2.71,0.89,171,15,541,54,3453,20,3,233,0,116,7,4,2,18,0,2,18,0,32,68,0,195,716,0,54,14,0.41,0.15,0.02,0.06,0.3,2889.41,54.86,1719.04,2.02E+11,14
1be37f69755cdcced2d8cce716a3759d,10,9.7,19.7,1,0.85,0.92,0.84,28,8,138,36,1126,19,22,57,0,40,2,0,1,18,0,1,18,0,6,74,2,43,264,2,65,21,0.31,0.18,0.06,0.08,0.34,212.89,17.9,192.49,2.02E+11,21
7aa28a84b39d30935c3926e7c816499c,10,9.5,19.5,1,3.81,18.96,0.45,174,6,59,5,184,2,1,210,0,58,4,1,0,2,0,0,2,0,0,21,0,1,382,0,10,4,0.9,0.1,0,0,0,26.4,0,439.24,2.02E+11,4
2e7bb2dfbb2175e82bcc750963908844,9.5,10,19.5,1,1.02,1.07,1.03,79,25,0,0,0,16,18,19,0,19,3,2,7,9,0,7,9,0,11,50,6,27,110,28,49,29,0.43,0.08,0.04,0.1,0.35,0,80.41,268.84,2.02E+11,29
c3d72b6373fc072d2b92dfc32debe279,9.5,10,19.5,1,0.72,0.75,0.63,20,7,2,0,0,33,12,196,0,42,3,3,1,32,0,1,32,0,4,35,2,22,217,10,137,28,0.55,0.16,0.06,0.01,0.2,0,32.43,151.12,2.02E+11,28
d5a9a01fb4f0d985833e627bbba8e056,8.5,9.6,18.1,1,2.23,4.63,0.86,219,51,192,12,1575,54,103,320,0,93,7,3,18,36,0,18,36,0,34,107,3,218,670,37,118,27,0.54,0.04,0.09,0.11,0.19,457,217.63,275.64,2.02E+11,27
7e722aa48ef9571d48cfa734e6a71fb0,10,8,18,1,0.92,0.99,2.29,93,1,190,17,714,11,4,89,0,47,2,0,0,11,0,0,11,0,1,40,0,5,370,0,2,2,0,0,0,0.5,0.5,367.06,0,360.49,2.02E+11,2
bb5388b6ab528ffbb26431ce9c0c42fc,9,9,18,1,1.14,2.79,0.67,0,0,25,4,182,18,5,137,0,36,2,2,3,15,0,3,15,0,15,24,0,50,191,0,104,15,0.33,0.38,0,0,0.23,156,38.93,54.36,2.02E+11,15
50958cd9cace77f7c16025171764d327,8.75,9.2,17.95,1,0.89,1,0.48,23,5,1,1,26,13,3,51,0,19,2,1,0,13,0,0,13,0,1,31,0,5,117,0,32,9,0.66,0.19,0,0,0.16,12,152,164.38,2.02E+11,9
4c43d1efa640ea0342204727deb3bcdc,7.5,9.9,17.4,1,0.99,1.21,1.1,275,14,526,135,4099,34,39,598,0,187,9,8,3,31,0,3,31,0,93,96,0,257,1291,1,212,18,0.39,0.14,0.03,0.12,0.25,1289.3,541.56,1260.49,2.02E+11,18
48bff672bbcbdb69ffc4dd4d673ee75f,7.5,9.8,17.3,1,1.01,0.9,0.82,34,2,22,9,181,29,6,101,0,34,1,1,3,26,0,3,26,0,10,43,0,27,182,0,58,13,0.36,0.12,0,0.02,0.45,521.33,200,383.62,2.02E+11,13
cd49b1ba2cda6d3c2ed2985165c3b899,8,9.2,17.2,1,0.84,1.04,0.17,464,44,219,34,1954,2,36,12,0,139,6,0,1,1,0,1,1,0,18,86,0,255,700,0,4,1,1,0,0,0,0,585.18,0,741.27,2.02E+11,1
f5c9d8ae06330e8cb277759c8a4e425e,8.5,8.5,17,1,1.06,0.89,0.52,44,13,0,0,0,2,2,3,0,7,0,0,0,2,0,0,2,0,9,6,0,31,18,0,5,2,0.8,0,0,0,0.2,0,0,76.27,2.02E+11,2
a456c4050e08099ba862bef8ae5dc8de,8,9,17,1,0.9,1.23,1.08,275,24,441,39,1973,20,21,141,0,110,5,1,1,19,0,1,19,0,21,64,0,201,689,0,28,5,0.21,0.36,0.07,0.21,0,1262.26,686.4,1131.06,2.02E+11,5
b56be2192416306006b5a139d5c9f037,9,8,17,1,0.81,0.98,0.69,95,10,13,3,39,38,1,232,0,61,5,5,0,38,0,0,38,0,0,48,1,1,303,15,131,34,0.53,0.22,0.01,0.05,0.17,132,19.88,29.31,2.02E+11,34
d4c097bebe6fe5a96f57237f41b70c4f,8.5,8.5,17,1,0.88,0.98,0.94,81,12,321,56,2211,14,11,48,0,80,4,2,0,14,0,0,14,0,5,84,10,30,426,77,77,23,0.27,0.19,0.06,0.06,0.3,149.86,26.96,145.17,2.02E+11,23
e9030117eef88951c64623ea5489e3f5,7.5,9.4,16.9,1,1.08,1.8,0.78,94,6,279,34,1574,7,25,70,0,83,2,1,0,7,0,0,7,0,11,57,0,89,545,0,41,7,0.59,0.15,0,0.12,0.15,1330.24,58.29,1012.35,2.02E+11,7
d26714ab040885192e62f8f4a71a9d17,8.5,7.9,16.4,1,0.81,0.92,0.6,199,10,30,3,102,31,3,440,0,105,9,8,1,30,0,1,30,0,1,49,0,18,574,0,84,16,0.58,0.2,0.02,0.04,0.12,745.33,70.75,737.52,2.02E+11,16
