student_id;haskell_score;nb_Subs;nb_completeSubs;nb_mockSubs;nb_'Extra'Subs;nb_PointsAwarded;av_styleLength;av_subLength;av_errorLength;av_nmbSuccessTests;nb_SuccessTests;av_DiffRatio;av_CompletedDiffRatio;nb_CompletedMockSubs;av_CompletedStyleLength;nb_Completed'Extra';nb_CompletedPrevYears;av_CompletedPrevYears;nb_CompletedImportance2Subs;av_StyleLengthCompletedImportance2;av_CompletedImportance2SubsDiffRatio;nb_Importance2SuccessTests;nb_Importance3SuccessTests;nb_CompletedImportance3Subs;av_StyleLengthCompletedImportance3;av_CompletedImportance3SubsDiffRatio;nb_completed'Extra'Subs;av_Completed'Extra'SubsDiffRatio;nb_'Extra'SuccessTests;nb_MockSuccessTests;nb_PointsFirst2WeeksHaskell;nb_PointsLast2WeeksHaskell;avdiffDeadline1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat1;nmbrCheat1;nmbrCheatOnTime1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted1;nmbDaySubsOnTImeCompleted1;nmbNightSubsOnTImeCompleted1;nbMorningCompleteSubs;nDayCompleteSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_025;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;succes
f5f9f366fb533b8cd5f7f4f4284bf33b;6.80;425.00;26.00;155.00;54.00;2052.00;624.55;2213.04;658.85;5.23;2224.00;0.87;0.98;0.00;429.54;2.00;0.00;0.00;2.00;510.00;1.04;488.00;547.00;0.00;0.00;0.00;2.00;1.04;488.00;547.00;720.00;0.00;0.60;38.00;2.00;177.00;4.00;587.00;2.00;4.00;7.00;29.00;102.00;2.00;0.00;0.00;0.00;2.00;0.00;0.00;2.00;0.00;32.00;219.00;262.00;40.00;15.00;0.68;0.10;0.00;0.08;0.15;0.00;41.00;261.87;1.00
0d6760b38e52aa80c85686d5e8d3ce01;8.00;757.00;22.00;178.00;58.00;2643.00;1655.57;2199.42;511.01;5.30;4014.00;0.90;1.00;2.00;1898.91;1.00;0.00;0.00;1.00;828.00;0.63;179.00;1097.00;2.00;7396.00;1.31;1.00;0.63;179.00;1097.00;2356.00;0.00;0.82;360.00;7.00;64.00;2.00;357.00;10.00;0.00;281.00;51.00;75.00;1.00;0.00;0.00;10.00;0.00;0.00;10.00;0.00;0.00;32.00;755.00;132.00;82.00;14.00;0.52;0.17;0.01;0.05;0.22;0.00;85.00;1052.98;1.00
a6b1010af4fc455ee5abb604dcf918f7;6.70;331.00;34.00;0.00;0.00;1685.00;385.49;1392.07;350.67;6.22;2059.00;0.86;0.96;0.00;614.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1104.00;0.00;0.33;76.00;5.00;9.00;1.00;56.00;12.00;0.00;227.00;12.00;81.00;5.00;1.00;0.00;12.00;0.00;0.00;12.00;0.00;1.00;48.00;513.00;48.00;151.00;9.00;0.74;0.26;0.00;0.00;0.00;0.00;62.00;430.42;1.00
3931eae4cdc0412af1a5f55122c10d61;9.60;618.00;105.00;64.00;171.00;11028.00;612.14;2658.98;424.22;8.66;5354.00;1.26;1.01;19.00;614.59;16.00;10.00;0.10;15.00;355.47;1.02;1007.00;815.00;19.00;1515.79;1.12;16.00;1.04;1342.00;683.00;3080.00;82.00;1.22;166.00;36.00;24.00;18.00;218.00;58.00;52.00;240.00;30.00;110.00;6.00;4.00;10.00;40.00;8.00;10.00;40.00;8.00;19.00;116.00;516.00;117.00;56.00;20.00;0.41;0.16;0.00;0.04;0.39;92.00;47.00;431.92;1.00
eee2c576a5ab73f945b6edb32219b192;7.10;262.00;30.00;1.00;7.00;1240.00;486.96;1493.97;423.54;6.57;1722.00;0.85;0.94;0.00;342.53;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;3.00;0.00;480.00;0.00;0.38;204.00;28.00;27.00;2.00;327.00;1.00;0.00;28.00;7.00;63.00;3.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;4.00;37.00;290.00;15.00;11.00;2.00;1.00;0.00;0.00;0.00;0.00;1132.00;108.00;262.33;1.00
3c8ae9ab5e5526114477e99179a8ad12;4.80;525.00;99.00;57.00;90.00;6677.00;166.98;1824.91;157.78;9.80;5147.00;1.19;1.13;9.00;179.39;18.00;0.00;0.00;22.00;255.45;1.57;1159.00;656.00;5.00;264.00;1.12;18.00;0.98;1147.00;671.00;4098.00;354.00;0.88;87.00;8.00;325.00;58.00;1522.00;49.00;1.00;194.00;46.00;95.00;8.00;3.00;0.00;46.00;3.00;0.00;46.00;3.00;4.00;161.00;745.00;208.00;255.00;40.00;0.49;0.14;0.06;0.12;0.16;69.00;84.00;121.77;0.00
1e376f963d322d0143758005f37fa0bc;1.70;3484.00;162.00;1288.00;621.00;7707.00;491.13;3766.52;429.84;3.95;13760.00;1.84;1.40;47.00;841.85;35.00;16.00;0.10;28.00;1077.00;1.72;2067.00;3024.00;41.00;1694.15;1.13;35.00;1.50;2714.00;3607.00;1926.00;1912.00;0.87;1763.00;95.00;1409.00;116.00;6325.00;28.00;85.00;737.00;6.00;403.00;67.00;20.00;2.00;25.00;1.00;2.00;25.00;1.00;47.00;247.00;3223.00;86.00;216.00;46.00;0.40;0.23;0.00;0.14;0.22;744.00;185.00;531.13;0.00
a357f1dc55f01a1aca48bba495f91521;6.20;445.00;29.00;44.00;0.00;840.00;477.60;1874.08;566.06;4.95;2202.00;1.06;1.07;0.00;798.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;207.00;0.00;0.00;0.00;0.00;0.00;0.00;207.00;0.00;0.00;0.78;0.00;0.00;377.00;28.00;1776.00;0.00;0.00;0.00;8.00;73.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;49.00;422.00;31.00;65.00;18.00;0.38;0.28;0.05;0.05;0.25;712.00;127.00;440.53;1.00
0587de009df87fa1ff2329468c0d65f0;7.10;238.00;38.00;101.00;41.00;2027.00;934.66;4150.32;500.12;8.56;2037.00;0.83;1.01;0.00;1202.84;6.00;1.00;0.03;4.00;102.00;0.87;86.00;439.00;0.00;0.00;0.00;6.00;0.99;423.00;439.00;1200.00;0.00;0.96;44.00;8.00;135.00;4.00;761.00;19.00;10.00;55.00;4.00;22.00;1.00;1.00;1.00;18.00;0.00;1.00;18.00;0.00;5.00;33.00;170.00;38.00;12.00;4.00;0.00;0.00;0.00;0.00;1.00;1099.00;537.00;1153.76;1.00
e63a86d19edf6ea36fcbb8a450e21959;4.00;1129.00;80.00;217.00;149.00;4900.00;355.81;1751.11;451.96;4.72;5334.00;0.78;1.00;12.00;316.80;6.00;0.00;0.00;10.00;316.40;1.34;562.00;763.00;7.00;652.00;1.06;6.00;0.96;519.00;928.00;2840.00;0.00;0.51;150.00;9.00;397.00;43.00;2330.00;52.00;113.00;381.00;190.00;182.00;8.00;1.00;6.00;23.00;23.00;6.00;23.00;23.00;11.00;77.00;893.00;342.00;106.00;18.00;0.68;0.09;0.01;0.01;0.21;187.00;117.00;231.15;0.00
fc3bae4b7271803308c96bf413773878;5.60;1480.00;69.00;289.00;526.00;5842.00;1430.77;2961.36;781.36;4.55;6734.00;0.92;0.96;11.00;1635.01;11.00;12.00;0.17;9.00;896.44;1.00;701.00;1066.00;12.00;4726.33;0.89;11.00;1.05;2162.00;857.00;2682.00;0.00;0.48;343.00;21.00;281.00;30.00;908.00;25.00;29.00;339.00;37.00;207.00;5.00;2.00;1.00;20.00;4.00;1.00;20.00;4.00;13.00;93.00;1197.00;260.00;184.00;27.00;0.65;0.26;0.00;0.02;0.06;1329.00;77.00;918.33;1.00
7778d80908ace05501a05067b903b7e2;6.00;1051.00;26.00;253.00;88.00;1903.00;953.88;2459.06;759.63;3.52;3699.00;0.92;1.16;2.00;1128.92;2.00;1.00;0.04;2.00;2918.00;1.60;245.00;609.00;2.00;2434.00;1.25;2.00;1.60;364.00;609.00;1680.00;0.00;0.53;412.00;14.00;386.00;19.00;1762.00;7.00;0.00;189.00;7.00;211.00;18.00;0.00;0.00;6.00;1.00;0.00;6.00;1.00;1.00;60.00;1154.00;68.00;39.00;12.00;0.62;0.15;0.00;0.00;0.18;640.00;31.00;503.94;1.00
2a4df73484dddb6300a7d49ec110c126;2.90;159.00;35.00;25.00;34.00;5570.00;909.94;2622.04;142.92;11.62;1848.00;0.86;1.03;8.00;1115.54;6.00;3.00;0.09;4.00;12.00;0.96;226.00;577.00;10.00;3462.00;1.13;6.00;0.97;429.00;401.00;3000.00;0.00;1.93;84.00;12.00;1.00;0.00;0.00;23.00;18.00;46.00;15.00;22.00;0.00;0.00;4.00;15.00;4.00;4.00;15.00;4.00;4.00;45.00;157.00;29.00;24.00;12.00;0.12;0.08;0.00;0.58;0.08;0.00;34.00;728.36;0.00
d4d395f8f3879cec9059f5caf2acb4b7;6.30;1113.00;37.00;158.00;208.00;2726.00;739.58;1819.90;707.45;4.23;4710.00;0.84;1.02;0.00;882.38;4.00;2.00;0.05;4.00;420.00;0.67;867.00;599.00;0.00;0.00;0.00;4.00;0.67;867.00;599.00;0.00;0.00;0.78;223.00;3.00;308.00;12.00;1150.00;4.00;105.00;128.00;21.00;224.00;7.00;2.00;2.00;2.00;0.00;2.00;2.00;0.00;15.00;51.00;924.00;313.00;309.00;32.00;0.36;0.25;0.03;0.03;0.20;1220.00;121.00;472.49;1.00
d7b3d7f219607351da0d512e42359f13;2.10;1202.00;79.00;21.00;124.00;3408.00;512.95;1531.32;578.36;4.50;5407.00;0.92;1.00;1.00;459.44;8.00;0.00;0.00;9.00;172.44;1.00;500.00;45.00;0.00;0.00;0.00;8.00;0.99;493.00;52.00;1440.00;0.00;0.95;320.00;17.00;160.00;33.00;778.00;46.00;0.00;551.00;176.00;255.00;20.00;11.00;0.00;26.00;20.00;0.00;26.00;20.00;4.00;73.00;1019.00;543.00;266.00;41.00;0.25;0.30;0.10;0.09;0.25;184.00;241.00;338.49;0.00
74ae2a87098dab7bc38c2d52e780f5eb;0.00;115.00;6.00;20.00;0.00;810.00;181.98;1141.74;229.50;4.19;482.00;0.84;1.00;0.00;180.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;0.00;0.00;36.00;960.00;0.00;0.60;1.00;0.00;39.00;7.00;123.00;5.00;1.00;77.00;14.00;17.00;0.00;0.00;0.00;3.00;2.00;0.00;3.00;2.00;4.00;16.00;174.00;29.00;96.00;10.00;0.50;0.22;0.03;0.01;0.16;2.00;78.00;84.55;0.00
e63a86d19edf6ea36fcbb8a450e21959;4.00;1129.00;80.00;217.00;149.00;4900.00;355.81;1751.11;451.96;4.72;5334.00;0.78;1.00;12.00;316.80;6.00;0.00;0.00;10.00;316.40;1.34;562.00;763.00;7.00;652.00;1.06;6.00;0.96;519.00;928.00;2840.00;0.00;0.51;150.00;9.00;397.00;43.00;2330.00;52.00;113.00;381.00;190.00;182.00;8.00;1.00;6.00;23.00;23.00;6.00;23.00;23.00;11.00;77.00;893.00;342.00;106.00;18.00;0.68;0.09;0.01;0.01;0.21;187.00;117.00;231.15;0.00
52ab2505048fe6b8061c1d7f147daef2;0.90;847.00;63.00;222.00;44.00;7370.00;908.42;3325.65;477.28;5.17;4380.00;0.82;0.96;18.00;1290.92;8.00;9.00;0.14;6.00;103.33;0.78;217.00;1026.00;19.00;3365.05;1.05;8.00;0.84;281.00;1002.00;720.00;0.00;0.79;450.00;27.00;56.00;9.00;354.00;18.00;22.00;369.00;21.00;146.00;9.00;1.00;2.00;15.00;1.00;2.00;15.00;1.00;15.00;48.00;741.00;163.00;87.00;9.00;0.59;0.02;0.00;0.02;0.37;629.00;21.00;1004.59;0.00
18a6c46539fe3889969c11cc0f9e69fa;3.80;412.00;50.00;133.00;0.00;1992.00;496.29;2537.44;538.29;6.33;2610.00;1.37;1.25;10.00;457.20;0.00;1.00;0.02;0.00;0.00;0.00;0.00;994.00;10.00;868.80;1.41;0.00;0.00;0.00;994.00;1520.00;0.00;0.38;176.00;12.00;57.00;19.00;366.00;20.00;0.00;100.00;32.00;62.00;4.00;1.00;0.00;9.00;11.00;0.00;9.00;11.00;13.00;34.00;322.00;74.00;13.00;2.00;1.00;0.00;0.00;0.00;0.00;136.00;188.00;368.06;0.00
3c8ae9ab5e5526114477e99179a8ad12;4.80;525.00;99.00;57.00;90.00;6677.00;166.98;1824.91;157.78;9.80;5147.00;1.19;1.13;9.00;179.39;18.00;0.00;0.00;22.00;255.45;1.57;1159.00;656.00;5.00;264.00;1.12;18.00;0.98;1147.00;671.00;4098.00;354.00;0.88;87.00;8.00;325.00;58.00;1522.00;49.00;1.00;194.00;46.00;95.00;8.00;3.00;0.00;46.00;3.00;0.00;46.00;3.00;4.00;161.00;745.00;208.00;255.00;40.00;0.49;0.14;0.06;0.12;0.16;69.00;84.00;121.77;0.00
1e376f963d322d0143758005f37fa0bc;1.70;3484.00;162.00;1288.00;621.00;7707.00;491.13;3766.52;429.84;3.95;13760.00;1.84;1.40;47.00;841.85;35.00;16.00;0.10;28.00;1077.00;1.72;2067.00;3024.00;41.00;1694.15;1.13;35.00;1.50;2714.00;3607.00;1926.00;1912.00;0.87;1763.00;95.00;1409.00;116.00;6325.00;28.00;85.00;737.00;6.00;403.00;67.00;20.00;2.00;25.00;1.00;2.00;25.00;1.00;47.00;247.00;3223.00;86.00;216.00;46.00;0.40;0.23;0.00;0.14;0.22;744.00;185.00;531.13;0.00
2a1c534db1e5b9c40c72d9d88020d554;1.50;704.00;43.00;80.00;69.00;1686.00;238.14;1675.34;626.67;4.01;2826.00;0.92;0.99;2.00;158.60;0.00;0.00;0.00;0.00;0.00;0.00;93.00;289.00;2.00;264.00;1.17;0.00;0.00;127.00;266.00;1440.00;0.00;0.75;254.00;29.00;167.00;22.00;956.00;13.00;11.00;362.00;4.00;123.00;8.00;4.00;0.00;13.00;0.00;0.00;13.00;0.00;32.00;38.00;656.00;4.00;86.00;6.00;0.23;0.09;0.00;0.00;0.67;173.00;99.00;147.14;0.00
d7b3d7f219607351da0d512e42359f13;2.10;1202.00;79.00;21.00;124.00;3408.00;512.95;1531.32;578.36;4.50;5407.00;0.92;1.00;1.00;459.44;8.00;0.00;0.00;9.00;172.44;1.00;500.00;45.00;0.00;0.00;0.00;8.00;0.99;493.00;52.00;1440.00;0.00;0.95;320.00;17.00;160.00;33.00;778.00;46.00;0.00;551.00;176.00;255.00;20.00;11.00;0.00;26.00;20.00;0.00;26.00;20.00;4.00;73.00;1019.00;543.00;266.00;41.00;0.25;0.30;0.10;0.09;0.25;184.00;241.00;338.49;0.00
74ae2a87098dab7bc38c2d52e780f5eb;0.00;115.00;6.00;20.00;0.00;810.00;181.98;1141.74;229.50;4.19;482.00;0.84;1.00;0.00;180.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;36.00;0.00;0.00;0.00;0.00;0.00;0.00;36.00;960.00;0.00;0.60;1.00;0.00;39.00;7.00;123.00;5.00;1.00;77.00;14.00;17.00;0.00;0.00;0.00;3.00;2.00;0.00;3.00;2.00;4.00;16.00;174.00;29.00;96.00;10.00;0.50;0.22;0.03;0.01;0.16;2.00;78.00;84.55;0.00
a56f73efc6ea02b290bee5650394a874;10.00;780.00;66.00;303.00;161.00;7420.00;417.84;3579.12;988.01;5.26;4103.00;0.74;0.87;15.00;437.45;12.00;9.00;0.14;6.00;278.00;1.00;653.00;1234.00;16.00;570.25;0.89;12.00;0.87;1109.00;1210.00;3480.00;0.00;0.89;197.00;18.00;11.00;9.00;8.00;59.00;198.00;302.00;0.00;128.00;3.00;1.00;27.00;32.00;0.00;27.00;32.00;0.00;40.00;87.00;523.00;0.00;72.00;37.00;0.47;0.18;0.00;0.14;0.10;115.00;5.00;237.35;1.00
50958cd9cace77f7c16025171764d327;9.20;91.00;24.00;7.00;10.00;3332.00;277.41;1502.59;39.16;10.59;964.00;1.03;1.10;1.00;193.83;1.00;1.00;0.04;1.00;12.00;0.61;70.00;114.00;1.00;472.00;1.18;1.00;0.61;118.00;114.00;2674.00;0.00;0.48;23.00;5.00;1.00;1.00;26.00;13.00;3.00;51.00;0.00;19.00;2.00;1.00;0.00;13.00;0.00;0.00;13.00;0.00;1.00;31.00;117.00;0.00;32.00;9.00;0.66;0.19;0.00;0.00;0.16;12.00;152.00;164.38;1.00
a456c4050e08099ba862bef8ae5dc8de;9.00;651.00;44.00;178.00;168.00;2630.00;1062.41;3423.23;609.60;4.91;3195.00;0.97;1.39;6.00;1548.18;6.00;7.00;0.16;4.00;685.00;1.04;345.00;840.00;7.00;1974.86;1.32;6.00;1.30;872.00;730.00;1680.00;0.00;1.08;275.00;24.00;441.00;39.00;1973.00;20.00;21.00;141.00;0.00;110.00;5.00;1.00;1.00;19.00;0.00;1.00;19.00;0.00;21.00;64.00;689.00;0.00;28.00;5.00;0.21;0.36;0.07;0.21;0.00;1262.00;686.00;1131.06;1.00
e9030117eef88951c64623ea5489e3f5;9.40;569.00;55.00;245.00;13.00;2439.00;668.93;3500.29;423.72;5.74;3266.00;1.02;1.07;16.00;1230.40;0.00;8.00;0.15;0.00;0.00;0.00;17.00;1327.00;16.00;2024.75;1.07;0.00;0.00;17.00;1327.00;720.00;0.00;0.78;94.00;6.00;279.00;34.00;1574.00;7.00;25.00;70.00;0.00;83.00;2.00;1.00;0.00;7.00;0.00;0.00;7.00;0.00;11.00;57.00;545.00;0.00;41.00;7.00;0.59;0.15;0.00;0.12;0.15;1330.00;58.00;1012.35;1.00
8c11e5b8ca8d0e6c25cac18d8816656f;6.90;1002.00;42.00;429.00;70.00;2960.00;557.17;3175.64;787.52;4.60;4609.00;0.78;0.93;9.00;482.19;0.00;5.00;0.12;0.00;0.00;0.00;70.00;1866.00;9.00;1107.56;1.03;0.00;0.00;80.00;1866.00;720.00;0.00;0.74;547.00;26.00;26.00;0.00;29.00;30.00;112.00;608.00;0.00;110.00;2.00;2.00;6.00;24.00;0.00;6.00;24.00;0.00;25.00;60.00;1038.00;11.00;264.00;26.00;0.46;0.06;0.01;0.02;0.36;0.00;73.00;270.27;1.00
12550fb591426e0ebf627d1ddbfd0dbf;6.80;221.00;30.00;10.00;53.00;3390.00;568.42;1728.02;201.34;7.41;1638.00;0.97;1.04;0.00;886.93;6.00;3.00;0.10;5.00;863.20;1.14;392.00;147.00;1.00;316.00;1.07;6.00;1.13;471.00;68.00;3000.00;0.00;0.97;40.00;3.00;54.00;8.00;459.00;14.00;41.00;50.00;0.00;28.00;0.00;0.00;4.00;10.00;0.00;4.00;10.00;0.00;13.00;44.00;229.00;16.00;73.00;22.00;0.32;0.11;0.07;0.11;0.38;1434.00;373.00;564.46;1.00
d6967ecb99d0e0c7ecd1de62a55da433;5.70;1424.00;41.00;510.00;120.00;2359.00;865.60;2727.31;729.85;4.26;6069.00;0.98;0.95;8.00;901.46;3.00;8.00;0.20;3.00;285.33;0.88;420.00;2387.00;8.00;1645.50;0.84;3.00;0.88;443.00;2387.00;720.00;0.00;0.76;435.00;15.00;442.00;25.00;2890.00;10.00;55.00;208.00;0.00;219.00;7.00;0.00;4.00;6.00;0.00;4.00;6.00;0.00;17.00;70.00;1186.00;0.00;40.00;21.00;0.55;0.15;0.02;0.05;0.15;923.00;53.00;503.26;1.00
f327b5118042c428a8a4aee38c562bd5;9.40;620.00;73.00;129.00;107.00;4280.00;1056.40;2418.46;319.74;7.38;4578.00;0.88;1.00;19.00;1903.23;7.00;14.00;0.19;7.00;1388.57;1.11;720.00;1024.00;19.00;4203.58;0.98;7.00;1.11;720.00;1024.00;3480.00;0.00;1.06;206.00;33.00;260.00;25.00;1735.00;39.00;66.00;326.00;0.00;115.00;3.00;3.00;6.00;33.00;0.00;6.00;33.00;0.00;22.00;97.00;689.00;2.00;85.00;17.00;0.28;0.08;0.33;0.04;0.26;1730.00;475.00;1264.74;1.00
9dae0307529eb060cfcb0e73b61f8076;6.30;820.00;23.00;197.00;112.00;2711.00;838.11;3031.14;861.50;3.68;3020.00;1.03;1.05;3.00;1336.52;0.00;3.00;0.13;0.00;0.00;0.00;387.00;526.00;3.00;4992.00;0.68;0.00;0.00;393.00;520.00;1604.00;0.00;0.98;238.00;2.00;97.00;3.00;236.00;11.00;46.00;273.00;0.00;92.00;1.00;0.00;0.00;11.00;0.00;0.00;11.00;0.00;1.00;38.00;860.00;1.00;153.00;15.00;0.32;0.30;0.06;0.16;0.08;4992.00;26.00;798.36;1.00
632aa61d43181ec8c12da13ec48e3527;6.50;1131.00;103.00;556.00;166.00;2869.00;716.78;3483.47;577.08;7.36;8319.00;0.78;0.92;45.00;988.85;12.00;33.00;0.32;6.00;96.00;0.92;451.00;3792.00;48.00;1615.25;0.86;12.00;0.97;1115.00;3495.00;1584.00;0.00;0.79;637.00;53.00;501.00;84.00;3815.00;13.00;28.00;186.00;0.00;249.00;21.00;4.00;0.00;13.00;0.00;0.00;13.00;0.00;39.00;143.00;1074.00;0.00;40.00;14.00;0.65;0.08;0.05;0.12;0.10;951.00;14.00;581.23;1.00
047477f4513b822bf8ea2e90e3ae6c23;6.10;837.00;116.00;158.00;171.00;2635.00;298.50;2448.22;522.31;6.80;5692.00;0.95;1.10;12.00;362.62;21.00;9.00;0.08;13.00;24.92;1.32;679.00;882.00;12.00;929.00;1.05;21.00;1.47;1270.00;882.00;720.00;0.00;0.75;186.00;10.00;336.00;133.00;2824.00;13.00;122.00;106.00;0.00;200.00;6.00;1.00;7.00;6.00;0.00;7.00;6.00;0.00;50.00;124.00;650.00;141.00;92.00;25.00;0.47;0.14;0.02;0.07;0.30;337.00;156.00;267.25;1.00
a2f132c0bc83e0438399abef26a7ad0b;6.40;340.00;29.00;82.00;32.00;3072.00;1218.27;3026.71;401.86;7.35;2500.00;0.98;1.05;0.00;816.14;2.00;0.00;0.00;2.00;1038.00;1.13;182.00;684.00;0.00;0.00;0.00;2.00;1.13;245.00;624.00;2560.00;0.00;0.78;82.00;1.00;116.00;10.00;845.00;14.00;56.00;111.00;0.00;58.00;1.00;1.00;3.00;11.00;0.00;3.00;11.00;0.00;10.00;34.00;247.00;0.00;45.00;10.00;0.56;0.11;0.13;0.02;0.11;887.00;37.00;546.36;1.00
dd9b2c3f0856683e70d14bae5ebf2cf9;6.90;1734.00;142.00;752.00;2.00;2213.00;1543.59;3056.99;551.95;5.74;9947.00;1.01;0.90;55.00;2353.86;0.00;48.00;0.34;0.00;0.00;0.00;3.00;5116.00;55.00;3981.96;0.76;0.00;0.00;3.00;5116.00;1680.00;0.00;0.81;1242.00;161.00;481.00;60.00;3571.00;27.00;29.00;356.00;0.00;447.00;14.00;7.00;3.00;24.00;0.00;3.00;24.00;0.00;25.00;235.00;1849.00;334.00;34.00;8.00;0.29;0.00;0.03;0.00;0.59;1950.00;48.00;1215.28;1.00
28b9896f63c023e221fd2fd360509561;6.00;830.00;49.00;202.00;217.00;5924.00;1175.73;2916.27;634.95;6.56;5447.00;4.25;0.89;16.00;876.08;6.00;16.00;0.33;4.00;403.00;0.93;588.00;1464.00;17.00;1168.00;0.71;6.00;0.94;1226.00;1313.00;3480.00;0.00;0.85;184.00;7.00;153.00;38.00;628.00;23.00;15.00;257.00;0.00;143.00;11.00;0.00;1.00;22.00;0.00;1.00;22.00;0.00;20.00;70.00;838.00;25.00;91.00;19.00;0.22;0.11;0.01;0.03;0.56;483.00;379.00;585.29;1.00
d9261d30ce2a5a533903600b4b03214f;2.30;919.00;37.00;300.00;0.00;1949.00;436.96;2759.64;752.28;3.87;3555.00;0.90;0.94;6.00;396.65;0.00;8.00;0.22;0.00;0.00;0.00;0.00;854.00;6.00;1097.33;0.61;0.00;0.00;0.00;854.00;1520.00;0.00;0.84;290.00;5.00;246.00;15.00;1061.00;23.00;43.00;425.00;0.00;159.00;14.00;5.00;0.00;23.00;0.00;0.00;23.00;0.00;8.00;51.00;896.00;0.00;121.00;8.00;0.62;0.06;0.07;0.06;0.15;528.00;310.00;303.53;0.00
05231c3e3b13bf76eaf69e6ebcc7eeca;9.00;226.00;23.00;3.00;17.00;1320.00;810.74;1596.88;495.68;6.73;1521.00;0.98;0.74;1.00;854.43;0.00;2.00;0.09;0.00;0.00;0.00;0.00;8.00;1.00;1280.00;0.58;0.00;0.00;56.00;8.00;960.00;0.00;0.65;31.00;6.00;86.00;24.00;648.00;13.00;0.00;122.00;0.00;50.00;1.00;1.00;0.00;13.00;0.00;0.00;13.00;0.00;0.00;66.00;378.00;0.00;102.00;15.00;0.55;0.36;0.00;0.06;0.02;216.00;100.00;347.52;1.00
f6d47e0c20ca9977960e3d84b2703d15;7.70;278.00;23.00;55.00;0.00;1320.00;1094.52;1988.58;487.78;6.89;1916.00;0.78;0.83;3.00;1264.17;0.00;3.00;0.13;0.00;0.00;0.00;0.00;454.00;3.00;5032.00;1.05;0.00;0.00;0.00;454.00;960.00;0.00;0.79;46.00;1.00;215.00;14.00;1132.00;12.00;0.00;134.00;0.00;51.00;6.00;2.00;0.00;12.00;0.00;0.00;12.00;0.00;0.00;42.00;440.00;7.00;53.00;7.00;0.42;0.32;0.00;0.06;0.15;1478.00;218.00;757.40;1.00
0aa9884c48b8b10ab9e15b20d8bae760;8.10;711.00;99.00;231.00;155.00;2100.00;1620.18;3434.32;557.30;7.42;5275.00;0.86;0.97;14.00;1447.11;24.00;11.00;0.11;14.00;464.29;0.98;415.00;2140.00;20.00;3963.00;0.89;24.00;0.99;1407.00;1825.00;720.00;240.00;0.79;397.00;64.00;516.00;79.00;3734.00;2.00;0.00;2.00;0.00;161.00;3.00;0.00;0.00;2.00;0.00;0.00;2.00;0.00;14.00;124.00;654.00;233.00;17.00;11.00;0.24;0.24;0.00;0.00;0.41;1309.00;17.00;854.09;1.00
f723ce1b18819e5a0d7d1192250d1f7e;6.30;61.00;8.00;0.00;0.00;1013.00;252.92;958.75;353.44;7.62;465.00;0.88;0.96;0.00;313.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;720.00;0.00;0.87;21.00;9.00;0.00;0.00;0.00;8.00;0.00;61.00;0.00;18.00;2.00;2.00;0.00;8.00;0.00;0.00;8.00;0.00;0.00;27.00;117.00;0.00;35.00;10.00;0.49;0.23;0.00;0.11;0.14;0.00;55.00;113.19;1.00
aad861c332ca88b09bdfba1d2449ad83;5.40;47.00;25.00;1.00;11.00;2820.00;225.53;1498.47;130.81;18.60;874.00;1.05;1.02;0.00;211.04;4.00;4.00;0.16;4.00;45.00;1.09;135.00;0.00;0.00;0.00;0.00;4.00;1.09;135.00;0.00;3480.00;0.00;1.53;3.00;1.00;1.00;1.00;6.00;14.00;0.00;18.00;0.00;9.00;3.00;0.00;0.00;14.00;0.00;0.00;14.00;0.00;3.00;39.00;65.00;3.00;20.00;12.00;0.20;0.35;0.00;0.40;0.05;0.00;16.00;137.00;1.00
