student_id;prolog_score;nb_Subs;nb_CompleteSubs;av_CompleteSubs;nb_PointsAwarded;av_styleLength;av_ErrorLength;av_nmbSuccessTests;av_subLength;av_DiffRatio;nb_MockSubs;av_MockSubs;av_CompletedDiffRatio;nb_CompleteImportance3Subs;av_CompleteImportance3DiffRatio;av_MockDiffratio;nb_MockSuccessTests;nb_JanuaryImportance3SuccessTests;avdiffDeadline.1;nmbrDecemberSubs;nmbrCompleteDecemberSubs;nmbrJanuarySubs;nmbrCompleteJanuarySubs;nmbrSuccessTestsJanuary;nbCompleteOnTimeSubs.1;nmbMorningSubsOnTIme;nmbDaySubsOnTIme;nmbNightSubsOnTIme;nmbrAlmostCheat.1;nmbrCheat.1;nmbrCheatOnTime.1;nmbMorningubsOnTImeCompleted;nmbDaySubsOnTImeCompleted;nmbNightSubsOnTImeCompleted;nmbMorningubsOnTImeCompleted.1;nmbDaySubsOnTImeCompleted.1;nmbNightSubsOnTImeCompleted.1;nbMorningCompleteSubs;nDayCompleteSubs;nbNightCompleteSubs;nbMorningSubs;nmbDaySubs;nmbNightSubs;nmbrOctoberSubs;nmbrCompleteOctoberSubs;avNmbrShort_05;avNmbrQuiteShort_075;avNmbrQuiteLong_15;avNmbrLong_2;avNmbrAroundSol_0.25;avStyleLengthCompltedSubsJanuary;avStyleLengthCompltedSubsOctober;avStyleLength;binary_score;PointsFirst2WeeksProlog;nb_PointsLast2WeeksProlog
306cdf4dbb4a6d6747b1f023e51933d0;725;257;30;12;0;21662;6243;27;139158;56;16;6;7;3;23;51;32;32;32;655;50;354;24;1378;0;0;0;0;212;11;0;0;0;0;0;0;0;21;74;5;399;906;22;32;4;91;6;0;0;3;2520;0;99596;1;0;0
362b41bc9fe47c9a90c3a3af90eb796c;65;21;2;1;83;16419;17048;233;127924;74;4;19;13;1;14;58;1;1;64;22;3;118;7;740;3;0;10;0;17;0;0;0;3;0;0;3;0;0;15;1;2;167;1;9;0;33;33;0;0;33;4550;0;284925;1;0;0
68763f217c0bb4525bfab359140b9746;8;42;9;21;0;7886;1505;205;46305;86;0;0;143;0;0;0;0;0;126;0;0;70;8;416;0;0;0;0;5;0;0;0;0;0;0;0;0;14;3;0;39;73;0;8;0;0;0;0;0;62;174;0;12918;1;0;0
a63e809e45b10d9b448eb0e42ef1dc30;5;42;2;5;111;120;10914;367;105133;38;13;31;169;0;0;31;69;59;23;100;2;115;3;533;2;0;26;0;34;0;0;0;2;0;0;2;0;2;8;0;95;187;0;3;0;1;0;0;0;0;1809;0;7496;1;0;222
dd5f2ed922537d1170b58442260b1666;5;52;19;37;0;15377;1085;29;73608;7;2;4;6;2;14;14;2;2;112;0;0;230;44;1443;0;0;0;0;40;9;0;0;0;0;0;0;0;1;33;10;12;157;68;7;0;0;0;0;0;1;253;0;25273;1;0;0
9da6695ac660014a49e424f50c51b6b5;5;70;8;11;50;10429;10057;284;166291;55;38;54;68;2;14;47;111;46;27;569;36;55;6;133;0;0;0;0;118;6;0;0;0;0;0;0;0;23;19;0;225;402;0;3;0;1;0;0;0;0;35;0;94543;1;0;100
2d8c37a5003f4ed6209e0381992f43e7;45;139;10;7;390;12236;4915;319;12335;51;37;27;64;0;0;27;121;86;36;343;14;280;2;1094;5;0;149;0;156;15;5;0;5;0;0;5;0;2;32;7;27;853;226;34;4;88;0;0;0;12;12;0;75522;0;0;440
c83a511876f24e048162de7e90c30ddb;3;35;9;26;120;5566;1817;36;50994;96;1;3;94;1;1;1;1;1;48;0;0;50;10;205;0;0;0;0;8;2;0;0;0;0;0;0;0;2;9;0;8;44;0;2;1;1;0;0;0;0;188;0;17127;0;0;0
cd4d0d0c21d827caa305437e2ff68a9e;6;48;19;4;0;6725;22;302;98008;154;4;8;213;0;0;27;0;0;1;3;0;191;35;836;0;0;0;0;36;4;0;0;0;0;0;0;0;0;25;10;0;87;109;1;0;1;0;0;0;0;395;0;39486;1;0;0
d8a2732ec9a8ca0ffb2963f6190d325f;3;23;0;0;28;348;30783;417;338104;71;12;52;0;0;0;99;56;56;4;13;2;63;6;308;0;19;5;0;37;1;1;0;0;0;0;0;0;3;7;0;49;68;0;11;0;1;0;0;0;0;635;0;604;0;0;56
bb33d46997db3c72f076c7017f82d29a;35;352;60;17;360;13256;7873;292;112234;6;69;2;137;4;63;37;317;168;62;262;33;429;19;1436;0;0;0;0;118;26;0;0;0;0;0;0;0;30;67;0;376;601;1;20;4;65;5;0;5;25;111;0;28181;0;0;0
68d3998b8e5a4e3feb881dd104f18913;2;247;28;11;406;14447;8737;359;109113;52;38;15;85;3;114;49;273;273;32;273;17;627;32;2458;15;26;266;0;230;7;4;1;14;0;1;14;0;3;70;0;153;1277;0;74;2;84;16;0;0;0;279;0;30729;0;0;340
1cb47fd06d680f02cde12fa919681ac2;55;56;12;21;83;25579;7629;277;94471;63;3;5;86;0;0;26;15;0;26;0;0;248;47;1444;0;0;3;0;78;8;0;0;0;0;0;0;0;14;27;6;75;150;26;3;0;1;0;0;0;0;241;0;24085;1;0;166
b252a94dd5c51487dcfde2482770f0a4;5;112;16;14;120;21339;3632;361;64721;87;0;0;97;0;0;0;0;0;46;0;0;225;21;794;6;0;14;0;32;8;0;0;6;0;0;6;0;0;25;3;0;275;40;7;1;71;29;0;0;0;128;0;17429;0;0;240
23f4d2b9f105186e6fba9e12da2b2cb5;5;42;14;33;0;13076;13238;621;2148;9;17;4;12;1;113;8;169;169;116;40;20;38;5;493;0;0;0;0;42;4;0;0;0;0;0;0;0;11;15;18;30;61;102;5;3;2;6;0;2;0;131;0;27709;0;0;0
2e6c8bb261f80af78e9775b7330a5c6a;85;12;4;33;0;16;1667;383;3559;82;11;92;129;4;129;82;44;44;0;241;27;50;7;477;41;6;144;55;91;1;0;1;34;6;1;34;6;1;61;30;6;280;199;0;0;0;0;0;0;0;387;0;45096;1;0;0
668e064f316b539208a7244850d4dc8c;9;225;46;2;0;15122;5452;262;159042;54;21;9;79;3;34;28;62;62;0;546;84;274;43;1591;4;0;59;0;145;5;0;0;4;0;0;4;0;12;121;1;88;769;8;0;0;0;0;0;0;0;117;0;33764;1;0;0
9592f8ef175fd6ca607a2c78b61aed23;725;145;28;19;0;14819;6588;344;220778;66;42;29;81;6;64;66;211;211;0;117;2;486;66;2434;3;2;131;0;143;13;1;0;3;0;0;3;0;8;76;1;122;735;4;0;0;0;0;0;0;0;450;0;64005;1;0;0
1e722a89fd13b69085e78da25393f32b;9;103;37;36;0;27355;5103;328;218536;56;31;3;7;17;51;49;79;23;0;290;36;128;24;722;1;0;50;13;112;11;0;0;0;1;0;0;1;2;48;44;13;543;163;0;0;0;0;0;0;0;1378;0;59421;1;0;0
f8316b954d25592fdc856f54dc1a6169;8;26;2;8;0;19092;196;496;286262;55;26;1;104;2;104;55;129;129;0;32;0;473;16;3092;5;95;80;0;78;7;2;1;4;0;1;4;0;5;28;0;301;492;0;0;0;0;0;0;0;0;559;0;46255;1;0;0
5833a008d02b3704ce7c63323cc1e0f4;675;3;0;0;0;12;32;0;7892;143;3;1;0;0;0;143;0;0;0;77;2;108;7;613;8;17;88;0;84;2;1;2;6;0;2;6;0;5;37;0;93;256;0;0;0;0;0;0;0;0;638;0;36238;1;0;0
b36240b1b7b78d713ba63dff19a5ef35;7;134;18;13;0;2446;5588;277;333325;57;10;7;101;0;0;19;44;44;0;248;32;19;5;152;0;0;0;0;49;4;0;0;0;0;0;0;0;5;27;5;38;165;64;0;0;0;0;0;0;0;435;0;19762;1;0;0
bcd09ced2830adb0f88b30ba2b2ef410;7;159;70;44;0;18926;13036;302;244043;78;65;41;105;32;81;64;177;117;0;739;131;291;35;1323;11;0;121;0;246;33;0;0;11;0;0;11;0;50;163;0;240;1047;5;0;0;0;0;0;0;0;230;0;38237;1;0;0
9787da2bb0bfaa193958098f8ef1f6e5;675;308;22;7;0;15012;7026;248;139943;67;45;15;98;4;41;48;85;54;0;394;28;681;36;1561;5;3;41;0;215;6;0;2;3;0;2;3;0;16;47;8;367;715;53;0;0;0;0;0;0;0;396;0;39639;1;0;0
ecaf8d9d0917af6e9608ed700ccfcab5;8;342;39;11;0;20408;12223;365;27738;59;122;36;67;11;64;63;732;337;0;706;52;451;29;2342;4;4;70;0;187;5;1;0;4;0;0;4;0;17;105;7;173;1212;121;0;0;0;0;0;0;0;588;0;40062;1;0;0
3a818521afe0f9afa4cb2626f1b864f0;7;32;7;22;0;7963;5763;219;299663;48;9;28;76;2;7;42;2;2;0;475;18;121;4;515;13;3;129;69;107;3;0;0;13;0;0;13;0;0;37;9;19;584;289;0;0;0;0;0;0;0;472;0;46113;1;0;0
b8b8ef0da58f58a8a7e6279467ad0374;575;79;22;28;0;12987;1808;299;352344;69;6;8;9;2;69;61;39;39;0;66;20;170;12;1759;9;0;0;62;108;0;0;0;0;9;0;0;9;0;45;13;65;391;101;0;0;0;0;0;0;0;707;0;48434;1;0;0
462bcaf2de0488d17bfdda67e0241de7;75;225;26;12;0;29499;6092;261;252933;5;43;19;6;10;4;36;168;161;0;390;26;505;32;2512;6;0;190;52;251;10;0;0;5;1;0;5;1;0;53;18;0;915;350;0;0;0;0;0;0;0;835;0;48507;1;0;0
7245a727bf171ee35e94b95519ea3416;5;11;1;9;316;36436;35964;482;2584;48;9;82;33;1;33;56;52;28;0;94;4;198;24;847;5;0;46;45;63;3;0;0;1;4;0;1;4;2;30;15;24;351;160;0;0;0;0;0;0;0;847;0;72094;1;0;632
d68882c14f8d9e2e5cbc0857560d952a;525;252;32;13;0;11076;5395;294;127444;5;56;22;8;3;57;51;325;267;0;222;39;888;68;5895;11;27;49;0;238;15;1;3;8;0;3;8;0;31;87;17;522;958;102;0;0;0;0;0;0;0;461;0;32785;1;0;0
bece0da10eebeda5a6c1db86df7bc611;7;94;12;13;333;1277;3957;366;171268;79;8;9;86;2;44;115;117;44;0;427;21;130;19;801;12;40;115;6;102;4;0;1;7;4;1;7;4;11;53;8;145;612;153;0;0;0;0;0;0;0;587;0;55606;1;0;666
1da955b0d1979be32c8697c80ff17cea;55;190;32;17;0;11819;4693;52;266335;76;48;25;108;10;111;8;412;112;0;295;29;397;58;2440;6;7;154;0;200;7;0;0;6;0;0;6;0;23;94;1;235;929;36;0;0;0;0;0;0;0;689;0;4962;1;0;0
36479cd75b7b13e6640bf84b315a34ac;65;229;39;17;0;27979;10517;283;197118;63;56;24;64;15;46;65;160;51;0;645;61;138;14;528;0;0;0;0;123;19;0;0;0;0;0;0;0;7;67;1;133;611;39;0;0;0;0;0;0;0;884;0;48283;1;0;0
31ec5a880ee66fb1264073cb87e9c864;55;142;18;13;0;32251;11389;421;130473;108;39;27;136;2;52;42;255;52;0;399;28;242;10;1014;0;0;0;0;121;5;0;0;0;0;0;0;0;10;36;0;179;519;0;0;0;0;0;0;0;0;1065;0;79548;1;0;0
240d98294ba363f75f396151647aa356;475;12;2;17;0;11433;1633;242;3246;42;4;33;63;1;32;34;17;0;0;286;12;129;6;944;1;0;55;0;76;5;0;0;1;0;0;1;0;5;24;0;130;313;0;0;0;0;0;0;0;0;1682;0;90538;0;0;0
bcb0e38f8032aaa630429a726b4ef558;25;44;8;18;0;9645;4455;348;52045;93;0;0;89;0;0;0;0;0;0;116;7;75;9;194;49;3;290;69;100;0;0;0;43;6;0;43;6;1;76;14;5;527;193;0;0;0;0;0;0;0;1;0;22646;0;0;0
bd5a4409a8e2980d540e207dec7ed586;7;67;3;4;0;9164;9469;636;242639;45;66;99;51;3;51;44;424;38;0;293;31;168;14;1193;0;0;10;0;91;4;0;0;0;0;0;0;0;17;43;0;184;354;0;0;0;0;0;0;0;0;958;0;80573;1;0;0
dd6625f7dc9224947b127ddd1ef05992;55;94;17;18;0;946;6868;534;189553;63;38;4;83;5;62;59;344;344;0;240;35;262;24;1740;0;0;0;0;90;3;0;0;0;0;0;0;0;1;57;1;43;452;7;0;0;0;0;0;0;0;763;0;57946;1;0;0
01c7f8565b8971ab886737012cf1f1cf;3;64;16;25;0;4006;1456;511;504994;142;27;42;214;0;0;117;226;115;0;118;31;160;19;1216;0;0;0;0;46;3;0;0;0;0;0;0;0;14;41;0;99;190;0;0;0;0;0;0;0;0;847;0;51709;0;0;0
9d882045ccaf65dc408f070e0c2fa7b4;55;154;28;18;0;24787;13473;601;360932;8;52;34;1;2;29;87;660;660;0;258;29;350;36;2194;0;0;0;0;134;4;0;0;0;0;0;0;0;2;56;7;34;495;79;0;0;0;0;0;0;0;637;0;56425;1;0;0
9eee8657e994f40185753d13ebaf3a7f;4;53;22;42;0;9645;9532;979;335721;99;29;55;89;4;104;92;403;403;0;5;3;353;68;2720;0;0;0;0;87;7;0;0;0;0;0;0;0;5;57;9;28;294;36;0;0;0;0;0;0;0;533;0;51076;0;0;0
4dd6a055d6c885dc7ed77010e4332756;35;127;51;4;0;8753;4614;48;329294;88;14;11;1;4;104;91;162;2;0;144;35;364;75;2574;0;0;0;0;122;11;0;0;0;0;0;0;0;35;71;4;198;294;16;0;0;0;0;0;0;0;262;0;23356;0;0;0
f8e01f53cb51554470f8e76e3ab39cce;7;1;0;0;0;0;0;1;116;42;0;0;0;0;0;0;0;0;0;0;0;65;9;102;0;0;0;0;22;0;0;0;0;0;0;0;0;0;7;2;0;59;6;0;0;0;0;0;0;0;321;0;32133;1;0;0
1e07a6fb635a942d933fba75ed401975;65;129;37;29;0;12205;6037;46;193898;63;35;27;91;5;95;6;264;17;0;254;56;52;21;361;0;0;0;0;71;13;0;0;0;0;0;0;0;9;65;3;52;247;7;0;0;0;0;0;0;0;262;0;28182;1;0;0
8a88a0dd3e1b0a2b64c471a6206af282;3;6;0;0;0;12067;12533;35;652;26;1;17;0;0;0;24;6;6;0;0;0;275;18;1310;0;0;0;0;68;3;0;0;0;0;0;0;0;0;17;1;0;222;53;0;0;0;0;0;0;0;217;0;21689;0;0;0
ec3da8175147e3f519b160ae2b145575;6;52;27;52;83;18208;9077;667;254915;106;14;27;107;6;105;87;184;34;0;96;38;94;25;813;2;1;4;0;40;3;0;1;1;0;1;1;0;10;72;0;30;191;0;0;0;0;0;0;0;0;886;0;55663;1;0;166
6c844bd8e1ff08dbf3d62ad78c3f1860;55;154;47;31;0;10395;4447;334;171618;65;38;25;99;7;89;48;117;101;0;503;87;204;19;1299;8;0;139;11;150;12;1;0;7;1;0;7;1;13;105;14;95;838;78;0;0;0;0;0;0;0;292;0;2407;1;0;0
bbf628d2231fd779b4e84b6dd9e131ea;4;21;0;0;0;979;2705;229;112857;22;0;0;0;0;0;0;0;0;0;212;3;50;1;201;8;0;124;0;107;2;1;0;8;0;0;8;0;0;30;0;0;709;6;0;0;0;0;0;0;0;2704;0;7352;0;0;0
da4fde30dabeda93d632b9db169f3cc6;25;104;12;12;0;5231;3012;388;145946;64;43;41;67;8;74;49;279;127;0;147;13;239;20;1078;0;0;1;0;24;3;0;0;0;0;0;0;0;16;17;0;181;219;7;0;0;0;0;0;0;0;166;0;10267;0;0;0
680aa8e81fedab4aa88f76b3f2801790;6;46;1;2;0;10553;108061;485;389339;69;37;8;14;1;14;83;211;211;0;47;3;533;11;1963;0;0;0;0;107;1;0;0;0;0;0;0;0;2;9;3;113;354;113;0;0;0;0;0;0;0;427;0;39114;1;0;0
53db9287ff35605087363aa2131e9632;35;92;8;9;0;13687;693;302;106774;49;28;3;78;2;61;36;121;121;0;164;6;170;4;628;1;12;16;14;104;4;0;0;0;1;0;0;1;1;20;6;49;363;151;0;0;0;0;0;0;0;961;0;36178;0;0;0
4bceb6b807e11b1c5d924a39acddb929;5;95;32;34;0;16349;4236;325;100168;93;1;1;135;0;0;1;21;21;0;210;10;95;32;309;0;0;0;0;102;8;0;0;0;0;0;0;0;0;20;25;0;238;164;0;0;0;0;0;0;0;242;0;30267;1;0;0
5bccd72da2676073ee8b78ec4bf3bdc4;15;48;14;29;0;25133;3525;369;109258;92;1;2;121;0;0;45;6;6;0;39;12;410;46;2005;0;0;0;0;57;3;0;0;0;0;0;0;0;14;39;5;127;259;63;0;0;0;0;0;0;0;332;0;29317;0;0;0
5d8e58e81bf8945977d26566824396a2;2;29;3;1;0;10262;5297;231;202359;46;4;14;41;1;14;27;16;16;0;208;25;321;42;2312;0;0;0;0;122;7;0;0;0;0;0;0;0;9;42;16;92;293;144;0;0;0;0;0;0;0;240;0;24704;0;0;0
779d12e657973333eb73de327e7cdee1;55;2;2;1;0;552;280;1;692;23;2;1;23;2;23;23;2;2;0;22;2;69;6;526;8;14;31;0;19;2;1;3;5;0;3;5;0;4;13;0;32;120;0;0;0;0;0;0;0;0;4329;0;178729;1;0;0
b27a01226245f074f5551fe14c4d269c;45;75;10;13;0;10992;10299;28;78459;8;21;28;104;2;38;31;55;23;0;506;45;63;8;486;0;0;0;0;95;9;0;0;0;0;0;0;0;17;31;5;130;427;12;0;0;0;0;0;0;0;1085;0;40717;0;0;0
07d43af87ee1784575e7caa1c0d3365a;35;95;28;29;0;11002;2442;296;92219;68;0;0;1;0;0;0;0;0;0;0;0;384;64;2292;0;0;0;0;89;18;0;0;0;0;0;0;0;2;47;15;12;260;112;0;0;0;0;0;0;0;306;0;30588;0;0;0
a11b6389ba5a5997d2ae4c4ca0f879b1;7;104;17;16;0;17662;14254;714;332869;67;44;42;8;0;0;78;549;549;0;0;0;193;23;1305;0;0;0;0;37;0;0;0;0;0;0;0;0;2;24;2;39;162;3;0;0;0;0;0;0;0;293;0;37943;1;0;0
5694216be70f073f0bac1807479b63af;25;20;4;2;0;1162;466;415;3266;98;0;0;129;0;0;0;0;0;0;0;0;26;6;123;0;0;0;0;4;1;0;0;0;0;0;0;0;2;4;0;4;24;0;0;0;0;0;0;0;0;148;0;148;0;0;0
304ad638d5b94a3d715c5a480727ba98;2;99;15;15;66;17572;4933;336;51127;56;0;0;79;0;0;0;0;0;0;0;0;149;16;793;0;0;0;0;2;0;0;0;0;0;0;0;0;0;15;3;0;147;16;0;0;0;0;0;0;0;362;0;32156;0;480;0
fa46f3f956d45bf42f69bcfdd27fcb7a;4;66;5;8;0;24564;5697;279;29945;77;0;0;105;0;0;0;0;0;0;0;0;268;10;637;0;0;0;0;35;0;0;0;0;0;0;0;0;0;9;1;25;222;21;0;0;0;0;0;0;0;261;0;2612;0;0;0
69c8c5036e6ac574992ffab02d9ede06;25;79;19;24;0;7205;4577;785;332167;81;31;39;75;6;62;96;472;422;0;53;19;75;10;1236;8;21;16;4;47;3;1;5;2;1;5;2;1;14;43;2;66;212;22;0;0;0;0;0;0;0;361;0;24637;0;0;0
ec440d6b3dcf068e2c652fb01a4eefa4;45;33;15;45;0;36;97;627;8543;76;2;6;95;0;0;3;12;12;0;137;44;22;5;55;1;1;4;0;19;1;0;0;1;0;0;1;0;21;28;2;54;114;4;0;0;0;0;0;0;0;90;0;37875;0;0;0
c468fc8273e07871995af4ebb0c32d01;5;140;19;14;0;8177;27;398;170031;69;24;17;7;7;54;54;167;167;0;434;36;361;21;1772;0;0;0;0;122;17;0;0;0;0;0;0;0;0;49;8;37;691;67;0;0;0;0;0;0;0;472;0;35151;1;0;0
5d8e58e81bf8945977d26566824396a2;2;29;3;1;0;10262;5297;231;202359;46;4;14;41;1;14;27;16;16;0;208;25;321;42;2312;0;0;0;0;122;7;0;0;0;0;0;0;0;9;42;16;92;293;144;0;0;0;0;0;0;0;240;0;24704;0;0;0
85dc0008b99233d12656f686d3bd530f;45;239;26;11;0;10187;4341;245;11883;53;31;13;84;0;0;74;191;191;0;275;25;609;38;2473;6;0;87;0;159;5;1;0;6;0;0;6;0;13;57;5;191;867;93;0;0;0;0;0;0;0;234;0;25253;0;0;0
07da586f92df8000f55aa13552d912ea;3;158;19;12;0;9284;3478;297;88873;68;16;1;15;0;0;2;51;51;0;120;14;237;8;761;1;0;4;0;47;5;0;0;1;0;0;1;0;6;32;0;112;485;0;0;0;0;0;0;0;0;248;0;31705;0;0;0
0382576b33213a6c5d096ed500d3c6ba;75;19;7;37;0;9053;5242;363;480;73;0;0;9;0;0;0;0;0;0;0;0;84;15;386;0;0;0;0;31;5;0;0;0;0;0;0;0;0;14;1;0;72;12;0;0;0;0;0;0;0;195;0;19467;1;0;0
ebe38b40974cc3a40250813793ae8949;2;109;20;18;0;21457;5222;265;145996;102;9;8;14;0;0;33;36;36;0;50;2;206;20;654;14;0;142;94;142;3;0;0;8;6;0;8;6;0;58;20;3;646;341;0;0;0;0;0;0;0;138;0;63087;0;0;0
40619eede0fe86c565cbb860839847cd;35;109;27;25;0;1887;3662;323;82272;67;6;6;8;2;14;32;23;23;0;403;39;314;14;911;3;43;358;0;204;4;1;1;2;0;1;2;0;10;62;0;220;1184;16;0;0;0;0;0;0;0;414;0;39889;0;0;0
937ba3a308f33f1222140d49a8cc9b2b;2;30;2;7;0;85347;87653;1013;409573;91;25;83;14;2;14;88;294;294;0;0;0;398;40;2913;0;0;0;0;80;7;0;0;0;0;0;0;0;9;20;11;50;240;108;0;0;0;0;0;0;0;248;0;2482;0;0;0
8354fb66965785fbda07b5bcc530bab8;35;33;1;3;0;13067;100;258;11057;22;6;18;62;1;62;4;19;1;0;9;0;185;9;531;0;0;0;0;6;1;0;0;0;0;0;0;0;1;5;3;11;142;41;0;0;0;0;0;0;0;573;0;57333;0;0;0
ba0325b33c0dcbc7827dddf584b232b5;2;20;8;4;0;1006;206;235;5986;157;0;0;196;0;0;0;0;0;0;0;0;144;27;848;0;0;0;0;39;1;0;0;0;0;0;0;0;0;25;2;0;142;2;0;0;0;0;0;0;0;189;0;18933;0;0;0
2f5be513d7d3e4be29676c7bbf876204;45;34;5;15;0;15753;1094;303;39376;71;0;0;12;0;0;0;0;0;0;4;0;68;7;149;0;0;0;0;28;0;0;0;0;0;0;0;0;1;12;0;14;120;0;0;0;0;0;0;0;0;238;0;28615;0;0;0
4977cc504effcc458f1dd44998bdffa1;45;22;4;18;0;156;10764;273;152055;49;18;82;74;2;14;33;50;43;0;89;13;145;12;628;0;0;0;0;43;4;0;0;0;0;0;0;0;18;7;0;86;148;0;0;0;0;0;0;0;0;459;0;42016;0;0;0
39ca8cbfaa227a21a669bc19836a0637;5;232;21;9;0;23193;14771;447;218876;62;122;53;88;10;63;58;723;154;0;505;16;260;13;808;0;0;0;0;94;5;0;0;0;0;0;0;0;7;22;0;140;625;0;0;0;0;0;0;0;0;427;0;46676;1;0;0
5694216be70f073f0bac1807479b63af;25;20;4;2;0;1162;466;415;3266;98;0;0;129;0;0;0;0;0;0;0;0;26;6;123;0;0;0;0;4;1;0;0;0;0;0;0;0;2;4;0;4;24;0;0;0;0;0;0;0;0;148;0;148;0;0;0
4e11363f4bace833e9ed41f85c914f3b;1;1;0;0;0;0;0;5;1192;22;1;1;0;0;0;22;5;5;0;0;0;15;5;117;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;2;0;9;6;0;0;0;0;0;0;0;500;0;500;0;0;0
9e2dcf88e60577a0755bcbdecabf6c49;2;112;21;19;0;9921;2096;321;114832;1;12;11;92;2;18;49;41;41;0;0;0;465;46;2126;4;0;76;0;110;6;0;0;4;0;0;4;0;0;58;2;0;738;3;0;0;0;0;0;0;0;228;0;227;0;0;0
5087d16f1519fc57ac2c975196b3de31;2;30;0;0;0;38213;39147;43;16484;31;29;97;0;0;0;31;126;126;0;0;0;134;9;387;0;0;0;0;14;0;0;0;0;0;0;0;0;0;9;0;0;91;43;0;0;0;0;0;0;0;36;0;3644;0;0;0
b25e9ce123c2628f2b4514dc1407662e;35;314;76;24;0;18685;10516;263;148608;69;59;19;95;16;77;58;135;84;0;826;91;474;81;2133;0;0;0;0;161;10;0;0;0;0;0;0;0;35;129;8;182;1016;102;0;0;0;0;0;0;0;1082;0;84551;0;0;0
bdd84fff7b2c7a9601a8c837819abe15;225;111;22;2;0;16162;2937;269;88216;53;17;15;68;4;28;3;54;54;0;91;1;224;31;733;8;2;116;0;120;13;6;0;8;0;0;8;0;4;50;7;12;644;64;0;0;0;0;0;0;0;454;0;4339;0;0;0
85dc0008b99233d12656f686d3bd530f;45;239;26;11;0;10187;4341;245;11883;53;31;13;84;0;0;74;191;191;0;275;25;609;38;2473;6;0;87;0;159;5;1;0;6;0;0;6;0;13;57;5;191;867;93;0;0;0;0;0;0;0;234;0;25253;0;0;0
0cb368d5a3c35ffbc0f5f2a234d468e1;2;20;3;15;0;2418;232;35;21072;51;8;4;102;0;0;21;41;41;0;0;0;133;19;962;0;0;0;0;26;6;0;0;0;0;0;0;0;2;16;3;15;87;48;0;0;0;0;0;0;0;397;0;3781;0;0;0
6054ade83eb15104227900e6a8e0daba;4;2;0;0;0;198;98;2;300;88;0;0;0;0;0;0;0;0;0;2;0;3;1;14;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;3;2;0;0;0;0;0;0;0;0;12;0;12;0;0;0
23425d5a573f5457f642aa7871284c73;275;62;4;6;0;29413;31374;981;365594;66;62;1;71;4;71;66;608;143;0;273;16;456;16;2013;0;0;6;0;192;2;0;0;0;0;0;0;0;1;43;9;92;1034;43;0;0;0;0;0;0;0;1026;0;45811;0;0;0
bad5310ebf3e294abfa4c645a0987508;4;72;19;26;0;12617;12333;332;201089;8;31;43;105;5;63;65;114;18;0;394;36;37;10;264;0;0;0;0;69;11;0;0;0;0;0;0;0;20;26;0;172;259;0;0;0;0;0;0;0;0;295;0;61122;0;0;0
f01304dc954c5e8efb6478ce48b01ba6;2;46;8;17;0;18078;4209;272;183313;59;17;37;7;0;0;35;71;53;0;381;13;234;14;779;1;8;26;7;146;5;2;0;1;0;0;1;0;7;27;3;183;433;81;0;0;0;0;0;0;0;95;0;43459;0;0;0
63ada8dd4cb4eb0c9244cb1a3fc9aa75;1;33;5;15;0;10448;10727;239;129685;38;17;52;117;0;0;2;50;50;0;210;21;118;13;625;0;0;0;0;34;2;0;0;0;0;0;0;0;6;27;1;53;232;43;0;0;0;0;0;0;0;424;0;37059;0;0;0
1cb6a32bf4c5c30b7abe717ba2b58f95;4;74;14;19;0;7108;3059;369;141416;93;0;0;115;0;0;0;0;0;0;409;30;88;14;317;0;0;0;0;63;3;0;0;0;0;0;0;0;4;31;9;62;338;97;0;0;0;0;0;0;0;27;0;17345;0;0;0
d76fbf415532c34651f3cfdf5ea19526;35;64;15;23;0;22256;8575;347;51588;77;0;0;93;0;0;0;0;0;0;72;0;65;16;251;16;0;110;0;71;1;0;0;16;0;0;16;0;5;41;1;22;440;28;0;0;0;0;0;0;0;48;0;35251;0;0;0
da4fde30dabeda93d632b9db169f3cc6;25;104;12;12;0;5231;3012;388;145946;64;43;41;67;8;74;49;279;127;0;147;13;239;20;1078;0;0;1;0;24;3;0;0;0;0;0;0;0;16;17;0;181;219;7;0;0;0;0;0;0;0;166;0;10267;0;0;0
ebe38b40974cc3a40250813793ae8949;2;109;20;18;0;21457;5222;265;145996;102;9;8;14;0;0;33;36;36;0;50;2;206;20;654;14;0;142;94;142;3;0;0;8;6;0;8;6;0;58;20;3;646;341;0;0;0;0;0;0;0;138;0;63087;0;0;0
c01c8beb003efd4b81359ef637046745;5;410;34;8;0;16357;10526;258;73656;6;3;1;9;1;14;1;6;6;0;1244;96;648;32;2326;0;0;14;0;325;25;0;0;0;0;0;0;0;25;112;10;284;1540;232;0;0;0;0;0;0;0;196;0;31701;0;0;0
ae836a26b63c20701a40205edcefce2f;0;297;42;14;0;14562;6706;264;4578;47;84;28;124;0;0;13;165;165;0;249;21;1086;145;5899;5;0;56;35;113;5;1;0;5;0;0;5;0;3;144;25;143;1175;120;0;0;0;0;0;0;0;578;0;53479;0;0;0
b7f8085f52d8a5e22a97415bf2e08b5b;325;30;7;23;0;5813;1467;323;39093;8;0;0;117;0;0;0;0;0;0;0;0;63;12;453;6;0;89;0;18;1;0;0;6;0;0;6;0;2;15;1;2;149;1;0;0;0;0;0;0;0;267;0;356;0;0;0
